"2","Pàrtaidh Sàbhail Ospadal Stobhill","","a","Save Stobhill Hospital Party"
"2","Pàrtaidh Sòisealach na h-Alba","","a","Scottish Socialist Party"
"2","Pàrtaidh Tòraidheach na h-Alba","","a","Scottish Conservative and Unionist Party"
"2","Pàrtaidh Uaine na h-Alba","","a","Scottish Green Party"
"2","Pàrtaidh an Aonaidh","","a","Unionist Party"
"2","Pàrtaidh Às Leth Beatha","","a","Pro-Life Party"
"2","Pòlainnis","","a","Polish"
"2","Rannsachadh Cnuic is Eileanan na h-Alba","","a","Scotland’s Hills and Islands Inquiry"
"2","Rannsachadh Poblach Ionadail","","a","Public Local Inquiry"
"2","Raon Mara fo Dhìon","","a","Marine Protected Area"
"2","Reachdas Choimhearsnachdan Eòrpach","","a","European Communities legislation"
"2","Riaghailt Ghnàth-riaghailt","","a","Standing Order Rule"
"2","Riaghailt bhon Choimisean Eòrpach","","a","Directive by the European Commission"
"2","Riaghailt Ùine Obrach","","a","Working Time Directive (European Commission)"
"2","Riaghailtean Peinnseanachaidh Luchd-teagaisg","","a","Teachers’ Superannuation Regulations"
"2","Riaghailtean Sgudal Nialasach","","a","Zero Waste Regulations"
"2","Riaghaltas a’ Chrùin","","a","Her Majesty's Government"
"2","Riaghaltas na RA","","a","UK Government"
"2","Riaghaltas na h-Alba","","a","Scottish Government (formerly Scottish Executive)"
"2","Riaghaltas Èireann a Tuath","","a","Northern Ireland Executive"
"2","Riaghlaiche na Rèile","","a","Rail Regulator"
"2","Rianachd Riaghailtean Slàinte is Sàbhailteachd san Àite-obrach 1999","","a","Management of Health and Safety at Work Regulations 1999"
"2","Rianachd na h-Alba","","a","Scottish Administration"
"2","Ro-innleachd Ghnothaichean Poblaich","","a","Public Affairs Strategy"
"2","Ro-innleachd Gnothaichean Ath-nuadhachail Àiteachais","","a","Agri-Renewables Strategy"
"2","Ro-innleachd Ion-mhisneachd","","a","Engagement Strategy"
"2","Ro-innleachd Rianadh Fiosrachaidh","","a","Information Management Strategy (IMS)"
"2","Roinn Actuaraidh an Riaghaltais","","a","Government Actuary’s Department"
"2","Roinn Ceartais","","a","Justice Department"
"2","Roinn Ceartais Riaghaltais na h-Alba","","a","Scottish Government Justice Department"
"2","Roinn Chùisean Dùthchail","","a","Rural Affairs Department"
"2","Roinn Chùisean Dùthchail Riaghaltas na h-Alba","","a","Scottish Government Rural Affairs Department"
"2","Roinn Foghlaim","","a","Education Department"
"2","Roinn Foghlaim Riaghaltas na h-Alba","","a","Scottish Government Education Department"
"2","Roinn Iomairt agus Foghlaim Bheatha Riaghaltas na h-Alba","","a","Scottish Government Enterprise and Lifelong Learning Department"
"2","Roinn Iomairt agus Ionnsachaidh Fhad-bheatha","","a","Enterprise and Lifelong Learning Department"
"2","Roinn Ionmhais Riaghaltas na h-Alba","","a","Scottish Government Finance Directorate"
"2","Roinn Ionmhais na Banrigh","","a","HM Treasury"
"2","Roinn Leasachaidh","","a","Development Department"
"2","Roinn Leasachaidh Riaghaltas na h-Alba","","a","Scottish Government Development Department"
"2","Roinn Oifigearan an Lagha","","a","Law Officers’ Department"
"2","Roinn Sheirbheisean Corporra Riaghaltas na h-Alba","","a","Scottish Government Corporate Services Department"
"2","Roinn Sheirbheisean Teicnigeach","","a","Technical Services Department"
"2","Roinn Slàinte Riaghaltas na h-Alba","","a","Scottish Government Health Department"
"2",""Roinn airson Gnothachais"," Tionnsgnaidh agus Sgilean"","","a",""Department for Business"," Innovation and Skills""
"2","Roinn an Fhoghlaim agus a’ Chosnaidh","","a","Department for Education and Employment"
"2","Roinn an Ionmhais","","a","Exchequer"
"2","Roinn an Ionmhais","","a","Treasury"
"2","Roinn an Leasachaidh Eadar-nàiseanta","","a","Department for International Development"
"2","Roinn an Àrd-Sheansalair","","a","Lord Chancellor’s Department"
"2","Roinn a’ Chultair nam Meadhanan agus an Spòrs","","a",""Department for Culture"," Media and Sport (UK)""
"2","Roinn na Còmhdhalach","","a","Department of Transport"
"2","Roinn na Malairt agus a’ Ghnìomhachais","","a","Department of Trade and Industry (UK)"
"2","Roinn na Slàinte","","a","Department of Health"
"2","Roinn na Tèarainteachd Sòisealta","","a","Department of Social Security"
"2","Roinn na h-Obrach agus nam Peinnsean","","a","Department for Work and Pensions (UK)"
"2",""Roinn na h-Àrainneachd"," na Còmhdhalach agus nan Roinnean"","","a",""Department for the Environment"," Transport and the Regions""
"2","Roinn Àrainneachd agus Chùisean Dùthchail Riaghaltas na h-Alba","","a","Scottish Executive Environment and Rural Affairs Department (superseded)"
"2","Ruisis","","a","Russian"
"2","Rèitire Oifigeil","","a","Official Referee"
"2","Rùm Teatha nam Ball","","a","Members' Tea Room"
"2","Rùnaire Caibineit airson Cultair agus Chùisean Cèin","","a","Cabinet Secretary for Culture and External Affairs"
"2","Rùnaire Caibineit airson Infrastructair agus Cur an Seilbh Calpa","","a","Cabinet Secretary  for Infrastructure and Capital Investment"
"2","Rùnaire Maireannach","","a","Permanent Secretary"
"2","Rùnaire Pàrlamaid","","a","Parliamentary Secretary"
"2","Rùnaire Pàrlamaid Prìobhaideach","","a","PPS"
"2","Rùnaire Pàrlamaid Prìobhaideach","","a","Parliamentary Private Secretary"
"2","Rùnaire Stàite","","a","Secretary of State"
"2","Rùnaire Stàite an Dìon","","a","Secretary of State for Defence"
"2","Rùnaire Stàite an Fhoghlaim is a’ Chosnaidh","","a","Secretary of State for Education and Employment"
"2","Rùnaire Stàite an Leasachaidh Eadar-nàiseanta","","a","Secretary of State for International Development"
"2",""Rùnaire Stàite a’ Chultair"," nam Meadhanan agus an Spòrs"","","a",""Secretary Of State for Culture"," Media and Sport""
"2","Rùnaire Stàite a’ Ghnìomhachais is na Malairt","","a","Secretary  of State for Trade and Industry"
"2","Rùnaire Stàite a’ Ghnìomhachais is na Malairt","","a","Secretary of State for Business Innovation and Skills and President of the Board of Trade"
"2","Rùnaire Stàite na Cuimrigh","","a","Secretary of State for Wales"
"2","Rùnaire Stàite na Dùthcha","","a","Secretary of State for the Home Office / Home Secretary"
"2","Rùnaire Stàite na Slàinte","","a","Secretary of State for Health"
"2","Rùnaire Stàite na Tèarainteachd Shòisealta","","a","Secretary of State for Social Security"
"2","Rùnaire Stàite na h-Alba","","a","Secretary of State for Scotland"
"2",""Rùnaire Stàite na h-Àrainneachd"," na Còmhdhail agus nan Roinnean"","","a",""Secretary of State for Environment"," Transport and the Regions""
"2","Rùnaire Stàite nan Dùthchannan Cèin","","a","Secretary of State for Foreign and Commonwealth Affairs"
"2","Rùnaire Stàite Èireann a Tuath","","a","Secretary of State for Northern Ireland"
"2","Rùnaire a’ Chaibineit","","a","Cabinet Secretary"
"2","Rùnaire na Dùthcha","","a","Home Secretary"
"2","Rùnaire na Stàite","","a","the Secretary of State"
"2","Rùnaire nan Dùthchannan Cèin","","a","Foreign Secretary"
"2","Rùnaireachd an Riaghaltais","","a","Government Secretariat"
"2","Sac-Olainn","","a","Woolsack"
"2","Sagsainn Iarach","","a","Lower Saxony"
"2","Sasainn","","a","England"
"2","Seachdain na h-Alba","","a","Scotland Week"
"2","Sealtainn","","a","Shetland Islands"
"2","Seanadh Mòr-roinn Lunnainn","","a","GLA"
"2","Seanadh Mòr-roinn Lunnainn","","a","Greater London Assembly"
"2","Seanadh Nàiseanta Mhalàbhaidh","","a","National Assembly of Malawi"
"2","Seanadh Nàiseanta na Cuimrigh","","a","National Assembly for Wales"
"2","Seanadh Èireann a Tuath","","a","Northern Ireland Assembly"
"2","Seann Phoblachd Iùgoslabh Mhasadonia","","a","FYROM"
"2","Seann Phoblachd Iùgoslabh Mhasadonia","","a","Former Yugoslav Republic of Macedonia"
"2","Seinn an clag!","","a","Sound the bell!"
"2","Seirbheis Casaid a’ Chrùin","","a","Crown Prosecution Service"
"2","Seirbheis Fiosrachaidh is Brath-ullachaidh nam Ball","","a","Members' Information and Briefing Service"
"2","Seirbheis Luchd-casaid a' Chrùin","","a","Procurator Fiscal Service"
"2","Seirbheis Smàlaidh agus Teasairginn","","a","Fire and Rescue Service"
"2","Seirbheis Teasairginn air los Teine","","a","FRS"
"2","Seirbheis Teasairginn air los Teine","","a","Fire Rescue Service"
"2","Seirbheisean Clèireach","","a","Clerking Services"
"2","Seirbheisean Craolaidh agus Riochdachaidh","","a","Broadcasting and Production Services"
"2","Seirbheisean Luchd-tadhail","","a","Visitor Services"
"2","Seirbheisich a’ Chrùin","","a","Crown Servants"
"2","Seàirdeant aig Airm","","a","Serjeant at Arms"
"2","Seàirdeant aig Lagh","","a","Serjeant-at-Law"
"2","Seòmar-bidhe nam Ball","","a","Members’ Restaurant"
"2","Sgeama Choilltean Tuathanais","","a","Farm Woodland Scheme"
"2","Sgeama Chosgaisean nam Ball","","a","Members' Expenses Scheme"
"2","Sgeama Chothroman Trèanaidh","","a","Training Opportunities Scheme"
"2","Sgeama Cinnidh","","a","Race Scheme"
"2","Sgeama Ciorramachd","","a","Disability Scheme"
"2","Sgeama Co-ionnanachd Cinnidh is Gnè","","a","Race and Gender Equality Scheme"
"2","Sgeama Fiosrachaidh Saidheans Pàrlamaid na h-Alba","","a","Scottish Parliament Science Information Scheme"
"2","Sgeama Foillseachaidh","","a","Publication Scheme"
"2","Sgeama Giullachd Margaideachd agus Co-obrachadh Bìdh","","a","FPMC"
"2","Sgeama Giullachd Margaideachd agus Co-obrachadh Bìdh","","a",""Food Processing"," Marketing and Co-operation Scheme""
"2","Sgeama Iasaid Teas Sgìreil","","a","District Heating Loan Scheme"
"2","Sgeama Leasachaidh Baile-croitearachd","","a","Crofting Township Development Scheme"
"2","Sgeama Leasachaidh Thuathanasan is Tuathanachais-ghàrraidh","","a","Farm and Horticulture Development Scheme"
"2","Sgeama Mairtfheòil na h-Alba","","a","Scottish Beef Scheme"
"2","Sgeama Malairt Iomlaideach Ionadail","","a","Local Exchange Trading Scheme"
"2","Sgeama Peinnsean Pàrlamaideach","","a","Parliamentary Pension Scheme"
"2","Sgeama Peinnseanachaidh Luchd-teagaisg","","a","Teachers’ Superannuation Scheme"
"2","Sgeama Peinnseanachaidh Seirbheis na Slàinte","","a","NHS Superannuation Scheme"
"2","Sgeama Tabhartais Chalpa do Thuathanasan","","a","FCGS"
"2","Sgeama Tabhartais Chalpa do Thuathanasan","","a","Farm Capital Grant Scheme"
"2","Sgeama Tabhartais Iol-ghnèitheachaidh do Thuathanasan","","a","FDGS"
"2","Sgeama Tabhartais Iol-ghnèitheachaidh do Thuathanasan","","a","Farm Diversification Grant Scheme"
"2","Sgeama Tabhartais nan Coilltean","","a","Woodland Grant Scheme"
"2","Sgeama Tabhartasan agus Iasadan Thaighean airson Chroitearan is eile","","a","CBGLS"
"2","Sgeama Tabhartasan agus Iasadan Thaighean airson Chroitearan is eile","","a","Crofters etc Building Grants and Loans Scheme"
"2","Sgeama Tabhartasan Àiteachais nan Siorrachdan Croitearachd","","a","CCAGS"
"2","Sgeama Tabhartasan Àiteachais nan Siorrachdan Croitearachd","","a","Crofting Counties Agricultural Grants Scheme"
"2","Sgeama Taice Sònraichte na h-Àrainneachd","","a","Special Environmental Assistance Scheme"
"2","Sgeama Treànadh Òigridh","","a","YTS"
"2","Sgeama Treànadh Òigridh","","a","Youth Training Scheme"
"2","Sgeama Tàillibh Bliadhnail Chaorach","","a","SAPS"
"2","Sgeama Tàillibh Bliadhnail Chaorach","","a","Sheep Annual Premium Scheme"
"2","Sgeama Tàillibh Crodh-bainne","","a","SCPS"
"2","Sgeama Tàillibh Crodh-bainne","","a","Suckler Cow Premium Scheme"
"2","Sgeama Tàillibh do Choilltean Tuathanais","","a","Farm Woodland Premium Scheme"
"2","Sgeama-inntrigidh Croitearachd","","a","Croft Entrant Scheme"
"2","Sgioba Comhairleachaidh HR","","a","HR Advisory Team"
"2","Sgioba Ghnothachais","","a","Business Team"
"2","Sgioba Leasachaidh Ionnsachaidh agus Comais","","a","Learning and Capability Development Team"
"2","Sgioba Poileasaidh Fiosrachaidh","","a","Information Policy Team"
"2","Sgioba Rianachd Dosgainn","","a","Incident Management Team"
"2","Sgioba Rianadh Fiosrachaidh agus Riaghlachais","","a","Information Management and Governance Team"
"2","Sgioba Ro-innleachd agus Poileasaidh","","a","Strategy and Policy Team"
"2","Sgioba nan Foillseachaidhean Corporra","","a","Corporate Publications Team"
"2","Sgioba nan Tachartasan agus nan Taisbeanaidhean","","a","Events and Exhibitions Team"
"2","Sgoil Trèanaidh Seirbheis Smàlaidh na h-Alba","","a","Scottish Fire Service Training School"
"2","Sgrùdadh Co-ionannachd Luchd-obrach","","a","Equality Staff Audit"
"2","Sgrùdadh Sònraichte air Coimhearsnachd","","a","Special Community Review"
"2","Sgrùdadh air Caiteachas Poblach","","a","PES"
"2","Sgrùdadh air Caiteachas Poblach","","a","Public Expenditure Survey"
"2","Sgrùdadh air Ceannardas Colaiste","","a","Review of College Governance"
"2","Sgrùdadh air Ceannardas Oilthigh","","a","Review of University Governance"
"2","Sgrùdadh air Cosg an Alba","","a","SSR"
"2","Sgrùdadh air Cosg an Alba","","a","Scottish Spending Review"
"2","Sgìre Bòidhchead Nàdair Shònraichte","","a","Area Of Outstanding Natural Beauty"
"2","Sgìre Fhìor Fho-leasaichte","","a","SDA"
"2","Sgìre Fhìor Fho-leasaichte","","a","Severely Disadvantaged Area"
"2","Sgìre Latharna","","a","Lorne District"
"2","Sgìre Sho-mhillidh a thaobh Niotrait","","a","Nitrate Vulnerable Zone"
"2","Sgìre-phàrlamaid Eòrpach","","a","European Parliamentary Constituency (EPC)"
"2","Sgìre-phàrlamaid Eòrpach","","a","euro-constituency"
"2","Sionachd","","a","Zionism"
"2","Siorrachd Chlach Mhanann","","a","Clackmannanshire"
"2","Siorrachd Dhùn Breatann an Ear","","a","East Dunbartonshire"
"2","Siorrachd Dhùn Breatann an Iar","","a","West Dunbartonshire"
"2","Siorrachd Lannraig a Deas","","a","South Lanarkshire"
"2","Siorrachd Lannraig a Tuath","","a","North Lanarkshire"
"2","Siorrachd Rinn Friù","","a","Renfrewshire"
"2","Siorrachd Rinn Friù an Ear","","a","East Renfrewshire"
"2","Siorrachd Àir a Deas","","a","South Ayrshire"
"2","Siorrachd Àir an Ear","","a","East Ayrshire"
"2","Siostam Airgid na h-Eòrpa","","a","EMS"
"2","Siostam Airgid na h-Eòrpa","","a","European Monetary System"
"2","Siostam Buill a Bharrachd","","a","AMS"
"2","Siostam Buill a Bharrachd","","a","Additional Member System"
"2","Siostam Rianachd agus Smachd Amalaichte","","a","Integrated Administration and Control System"
"2","Siostam Èisteachd Chloinne","","a","Children’s Hearings System"
"2","Slighe Thar Foirthe","","a","Forth crossing"
"2","Spàinnis","","a","Spanish"
"2","Sruth RSS Pàrlamaid na h-Alba","","a","Scottish Parliament RSS feed"
"2","Stòras Calpa nan Sgoiltean","","a","Schools Capital Fund"
"2","Suaicheantas Pàrlamaid na h-Alba","","a","Arms of the Scottish Parliament"
"2","Subsadaidh Fastaidh do Ghnothachais Bheaga","","a","Small Firms Employment Subsidy"
"2","Suipeir Bhurns","","a","Burns’ supper"
"2","Suirbhidh Òrdanais","","a","OS"
"2","Suirbhidh Òrdanais","","a","Ordnance Survey"
"2","Sòn an Euro","","a","the Euro Zone"
"2","Sòn rabhadh teine","","a","fire alarm zone"
"2","Tabhartas Leasachaidh Còmhdhail","","a","Transport Supplementary Grant (TSG)"
"2","Tabhartas Nuadhais airson Còmhdhail Dhùthchail","","a","RTIG"
"2","Tabhartas Nuadhais airson Còmhdhail Dhùthchail","","a","Rural Transport Innovation Grant"
"2","Taic le Cur an Seilbh","","a","Investment Assistance"
"2","Taigh an Roid","","a","Holyrood"
"2","Taigh nam Morairean","","a","House of Lords"
"2","Taigh nan Cumantan","","a","House of Commons"
"2","Taighean na Pàrlamaid","","a","Houses of Parliament"
"2","Teachd-a-steach Lom Iomlan","","a","Total Net Revenue Expenditure"
"2","Teachd-a-steach Lom Iomlan agus Cosgais Calpa","","a","Total Net Revenue and Capital Expenditure"
"2","Teachd-a-steach Lom Tuathanais","","a","NFI"
"2","Teachd-a-steach Lom Tuathanais","","a","Net Farm Income"
"2","Teampall Meadhain","","a","Middle Temple"
"2","Teicneòlas Fiosrachaidh Gnothachais","","a","Business Information Technology"
"2","Teicneòlas Fiosrachaidh Gnothaich","","a","Business Information Technology"
"2","Teisteanas Albannach airson Ceannais-sgoile","","a","Scottish Qualification for Headship (SQH)"
"2","Teisteanas Dreuchdail Albannach","","a","SVQ"
"2","Teisteanas Dreuchdail Albannach","","a","Scottish Vocational Qualification"
"2","Teisteanas Nàiseanta Àrd-ìre","","a","HNC"
"2","Teisteanas Nàiseanta Àrd-ìre","","a","higher national certificate"
"2","Teàirds Calpa","","a","Capital Charge"
"2","Tha Dimàirt agus Diciadain air an comharrachadh mar làithean suidhe","","a","Tuesday and Wednesday are designated as sitting days"
"2","Tilleadh Dhachaigh 2014","","a","Homecoming Scotland 2014"
"2","Treas Leughadh","","a","Third Reading (of a Bill)"
"2","Tribiunal airson Ath-thagraidhean meidigeach","","a","Medical Appeal Tribunal"
"2","Tribiunal-tagraidh Cosnaidh","","a","Employment Appeal Tribunal"
"2","Tàilleabh Cosnaidh Roinneil","","a","Regional Employment Premium (REP)"
"2","Tòraidh gu c(h)ùl fìor Thòraidh","","a","true blue Conservative"
"2","Tòraidheachd","","a","Conservatism"
"2","Tòraidheachd","","a","Toryism"
"2","Ulaidh","","a","Ulster"
"2","a Mhòralachd","f","a","Her Majesty"
"2","a Mhòralachd","m","a","Her Majesty"
"2","a Mhòralachd","f","a","His Majesty"
"2","a Mhòralachd","m","a","His Majesty"
"2","a Mhòralachd","f","a","dignity"
"2","a Mhòralachd","m","a","dignity"
"2","a Mòralachd","f","a","Her Majesty"
"2","a Mòralachd","m","a","Her Majesty"
"2","a Mòralachd","f","a","His Majesty"
"2","a Mòralachd","m","a","His Majesty"
"2","a Mòralachd","f","a","dignity"
"2","a Mòralachd","m","a","dignity"
"2","a bhith ag obair san t-slighe luath","","a","fast tracking"
"2","a bhith air an taobh cheàrr de riaghladh","","a","be on the wrong side of a ruling"
"2","a bhith air ceann coinneimh","","a","preside over a meeting"
"2","a bhith air do chur fo mhionnan","","a","be sworn in"
"2","a bhith air do thaghadh air tiogaid 'chan eadh'","","a","be elected on a 'no' ticket"
"2","a bhith air do thaghadh air tiogaid 'seadh'","","a","be elected on a 'yes' ticket"
"2","a bhith an làthair aig cruinneachadh (sòisealta)","","a","attend a function"
"2","a bhith an-còmhnaidh furachail","","a","remain vigilant at all times"
"2","a bhith ann an dreuchd","","a","be in office"
"2","a bhith a’ seachnadh aire (dhaoine)","","a","keep a low profile"
"2","a bhith buailteach do chùis-lagha","","a","be liable for an action"
"2","a bhith buailteach gu h-ionmhasail","","a","be financially liable"
"2","a bhith ceàrr","","a","be in the wrong"
"2","a bhith cothromach air an t-suidheachadh","","a","rise to the occasion"
"2","a bhith fo amharas","","a","be under suspicion"
"2","a bhith fo bhuaidh dhrogaichean","","a","drug addiction"
"2","a bhith fo chùram mu dhuilgheadas","","a","worried about a problem"
"2","a bhith fo fhiachan","","a","be financially liable"
"2","a bhith fo uallach","","a","be under strain"
"2","a bhith gun dachaigh","","a","homelessness"
"2","a bhith gun leth-bhreith","","a","impartiality"
"2","a bhith gun riochdachadh iomchaidh","","a","under-representation"
"2","a bhith moiteil às na choilean sinn","","a","be proud of our achievements"
"2","a bhith na chunnart","","a","to present a hazard"
"2","a bhith nad cheannard air pàrtaidh","","a","to lead a party"
"2","a bhith ri phàigheadh","","a","be liable for payment"
"2","a bhith ri spàirn airson atharrachaidh","","a","to agitate for change"
"2","a bhuineas do (rud)","","a","material"
"2","a bhuineas do mhodh","","a","procedural"
"2","a bhuineas don argamaid","","a","material to the argument"
"2","a bhuineas don bhuidseat","","a","budgetary"
"2","a chuireas dragh air","","a","upsetting"
"2","a chum leas an nàisein","","a","in the national interest"
"2","a chum math a’ phobaill","","a","for the public good"
"2","a chumail an urras","","a","hold in trust"
"2","a chur a-mach gu tairgse","","a","put out to tender"
"2","a dhol beò","","a","go live"
"2","a dhol thairis air targaid shàbhalaidhean","","a","exceed a savings target"
"2","a dh’adhbharachadh mì-chinnt","","a","cause uncertainty"
"2","a dh’aon ghnothach","","a","intentional"
"2","a dh’aon ghnothach","","a","with intent"
"2","a dh’fhaighinn buannachd","","a","gain an advantage"
"2","a dh’fhaighinn buannachd","","a","profit"
"2","a ghabhail brath (air)","","a","exploit"
"2","a ghabhail brath (air)","","a","take advantage"
"2","a ghabhail brìb","","a","accept a bribe"
"2","a ghabhail mòrgaids air togalach","","a","mortgage a property"
"2","a ghabhas a thoirt gu crìoch","","a","terminable"
"2","a ghabhas a-steach","","a","accommodate (an idea)"
"2","a ghabhas a-steach","","a","embody"
"2","a ghabhas a-steach","","a","encompass"
"2","a ghabhas a-steach","","a","inclusive"
"2","a ghabhas a-steach","","a","inclusiveness"
"2","a ghluasad bho dhlighe-chomas","","a","remove from the jurisdiction of"
"2","a h-uile bliadhna","","a","on an annual basis"
"2","a mhìneachadh air an lagh","","a","his interpretation of the law"
"2","a reothadh na cìse comhairle","","a","freeze council tax"
"2","a roladh a-mach poileasaidh ùr","","a","roll out a new policy"
"2","a rèir","","a","according to"
"2","a rèir","","a","in pursuance of"
"2","a rèir a chèile","","a","mutually exclusive"
"2","a rèir an lagha","","a","according to law"
"2","a rèir an lagha","","a","according to the law"
"2","a rèir ceartais","","a","justifiable"
"2","a rèir cumhaichean","","a","in terms of"
"2","a rèir na h-aimsir","","a","weather permitting"
"2","a rèir prionnsapalan ceartais","","a","according to principles of justice"
"2","a rèir solair","","a","supply-driven"
"2","a rèir teòiridh","","a","in theory"
"2","a shealltainn claon-bhàigh","","a","show bias"
"2","a sheasas na aonar","","a","stand-alone"
"2","a shireadh comraich","","a","seek asylum"
"2","a tha a’ tighinn a-steach","","a","incoming"
"2","a thairgsinn brìb","","a","offer a bribe"
"2","a thaobh","","a","in pursuance of"
"2","a thaobh","","a","with reference to"
"2","a thighinn gu ceann ann an dòigh dheimhinnich","","a","end on a positive note"
"2","a thighinn gu òrdugh","","a","come to order"
"2","a thogas meanmna","","a","uplifting"
"2","a thogas teachd-a-steach","","a","revenue-generating"
"2","a thuilleadh","","a","further"
"2","a-nuas bhon mhullach","","a","top-down"
"2","abaich","","a","mature"
"2","abaichead","","a","maturity"
"2","abair","","a","say"
"2","abairt","","a","expression"
"2","abairt","","a","phrase"
"2","abairt fheumail","","a","useful expression"
"2","abairt gun bhrìgh","","a","platitude"
"2","acfhainn-smàlaidh teine","","a","fire fighting equipment"
"2","achd a bhriseadh","","a","contravene an act"
"2","achd ann an làn neart is èifeachd","","a","an act in full force and effect"
"2","achdachadh","","a","enactment (of a bill or law)"
"2","achmhasan","","a","rebuke"
"2","achmhasan a thoirt do","","a","rebuke"
"2","achmhasan a thoirt do","","a","take to task"
"2","acranaim","","a","acronym"
"2","adhartach","","a","progressive"
"2","adhartachadh gnìomhachais","","a","industrial promotion"
"2","adhartachd","","a","advancement"
"2","adhartas","","a","advance"
"2","adhartas","","a","progress"
"2","adhartas a sgrùdadh","","a","monitor progress"
"2","adhbhar","","a","cause"
"2","adhbhar","","a","factor"
"2","adhbhar","","a","ground"
"2","adhbhar","","a","motive"
"2","adhbhar","","a","purpose"
"2","adhbhar","","a","reason"
"2","adhbhar a chur air adhart","","a","further a cause"
"2","adhbhar an duilgheadais","","a","the cause of the problem"
"2","adhbhar deasbaid","","a","bone of contention"
"2","adhbhar dligheach","","a","just cause"
"2","adhbhar neo-choileanta","","a","insufficient ground"
"2","adhbhar nàire","","a","cause of embarrassment"
"2","adhbhar suidhichte","","a","set purpose"
"2","adhbhar tagraidh","","a","ground of appeal"
"2","adhbhar tàmailt","","a","cause of embarrassment"
"2","adhbhar èiginneach","","a","compelling reason"
"2","adhbharachadh gun deach aithisg ullachadh","","a","lead to the preparation of a report"
"2","adhbharaich","","a","cause"
"2","adhbharaich","","a","give rise to"
"2","adhbharaich","","a","lead (to)"
"2","adhbharaich","","a","occasion"
"2","adhbharaich duilgheadas","","a","pose a problem"
"2","ag obair air a ceann","","a","self-employed"
"2","ag obair air an ceann fhèin","","a","self-employed"
"2","ag obrachadh","","a","operational"
"2","agair","","a","submit"
"2","agallaiche","","a","interviewer"
"2","agallamh","","a","interview"
"2","agartach","","a","litigant"
"2","agartach","","a",""litigious (person"," case)""
"2","agartachd","","a","litigation"
"2","agartas","","a","representations"
"2","aghaidh","","a","facade"
"2","aghaidh","","a","face"
"2","aghaidh a chur air nì","","a","address a matter"
"2","aghaidh a thoirt air iomairt","","a","launch the initiative"
"2","agus a chaochladh","","a","vice versa"
"2","aideachadh","","a","confession"
"2","aidhmion-sgrùdaire poblach","","a","public analyst"
"2","aidich","","a","concede"
"2","aidich","","a","confess"
"2","aig a bheil buaidh","","a","influential"
"2","aig a h-uile àm","","a","at all times"
"2","aig an toiseach","","a","in the forefront"
"2","aig an àm rathail seo","","a","on this auspicious occasion"
"2","aig toiseach linne ùire","","a","beginning of a new era"
"2","aillse bhroillich","","a","breast cancer"
"2","ailtire","m","a","architect"
"2","ailtire deilbh-thalmhainn","","a","landscape architect"
"2","ailtireachd","f","a","architecture"
"2","ailtireachd coimhearsnachd","","a","community architecture"
"2","ailtireachd dhachaigheil","","a","domestic architecture"
"2","ailtireachd talmhainn","","a","landscape architecture"
"2","ailtireil","a","a","architectural"
"2","aimhreit","","a","disagreement"
"2","aimhreit","","a","dispute"
"2","aimhreit gnìomhachais","","a","industrial dispute"
"2","aimhreiteach","","a","argumentative"
"2","aimsir","","a","weather"
"2","aimsireil","","a","temporal"
"2","ain-riaghailt","","a","anarchy"
"2","ain-riaghailteas","","a","anarchism"
"2","ain-riaghailtiche","","a","anarchist"
"2","ain-riaghalta","","a","anarchic"
"2","ain-sùbailte","","a","hard-line"
"2","aineolach","","a","ill-informed"
"2","aingidh","","a","heinous"
"2","aingidh","","a","iniquitous"
"2","aingidheachd","","a","iniquity"
"2","ainilis","","a","analysis"
"2","ainilis prògraim","","a","programme analysis"
"2","ainm","","a","name"
"2","ainm","","a","signature"
"2","ainm a sgrìobhadh gu fallsa","","a","forge a signature"
"2","ainm a sgrìobhadh ri leas-chunnradh","","a","sign a protocol"
"2","ainm cìse","","a","nominal charge"
"2","ainm sgrìobhte","","a","signature"
"2","ainm-sgrìobhte eileagtronaigeach","","a","electronic signature"
"2","ainmeachadh","","a","announce"
"2","ainmeachadh","","a","designate"
"2","ainmeachadh","","a","nominate"
"2","ainmeachadh","","a","nomination"
"2","ainmiche","","a","nominator"
"2","ainmichte","","a","announced"
"2","ainmichte","","a","designated"
"2","ainmichte","","a","mentioned"
"2","ainmichte shuas","","a","above-mentioned"
"2","air a bheil mòrgaids","","a","mortgaged"
"2","air a bheil tinneas inntinn","","a","mentally ill"
"2","air a chumail a-mach","","a","excluded"
"2","air a chur às leth","","a","imputed"
"2","air a d(h)èanamh laghail","","a","legalised"
"2","air a ghabhail na aonar","","a","taken in isolation"
"2","air a ghaothadh","","a","hyped up"
"2","air a mhìneachadh","","a","detailed"
"2","air a shoilleireachadh","","a","detailed"
"2","air a shèideadh","","a","hyped up"
"2","air a t(h)aghadh","","a","elected"
"2","air a t(h)aghadh gun tagraiche eile na (h-)aghaidh","","a","elected unopposed"
"2","air a thrèanadh","","a","trained"
"2","air adhart","","a","forwards"
"2","air an adhbhar sin","","a","hence"
"2","air an cuirear fàilte","","a","welcome"
"2","air an oir","","a","at the margin"
"2","air an t-slighe","","a","on track"
"2","air at","","a","inflated"
"2","air a’ chiad phost eile","","a","by return of post"
"2","air bhun tinneis-inntinn","","a","on the grounds of insanity"
"2","air car math a ghabhail","","a","on the upturn"
"2","air co-chothrom","","a","on balance"
