 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "cearcallaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cearcallaiche" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceart-cheàrnach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceart-cheàrnaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceartas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceartais" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceasnachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceasnachaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceatharnach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceatharnaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceimig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceimig" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceist" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceiste" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceist" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceistean" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceistean" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cheistean" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceithir-cheàrnach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceithir-cheàrnaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceithir-cheàrnach co-shìnte" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceithir-cheàrnaich co-shìnte" ,
 "http://faclair.ac.uk/sources/Seotal" , "cello" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cello" ,
 "http://faclair.ac.uk/sources/Seotal" , "cerium" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cerium" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceud" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceud" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceudachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceudachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceudad" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceudaid" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceudagram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceudagram" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceudaliotair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceudaliotair" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceudameatair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceudameatair" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceàird" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceàirde" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceàrn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceàirn" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceàrnag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceàrnaig(e)" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceàrnaidh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceàrnaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceòl" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciùil" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceòl pop" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceòl pop" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceòl-càraid" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciùil-càraid" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceòl-taic" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciùil-taic" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceòladaireachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceòladaireachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "ceòlann" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ceòlainn" ,
 "http://faclair.ac.uk/sources/Seotal" , "chaconne" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "chaconne" ,
 "http://faclair.ac.uk/sources/Seotal" , "chorale" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "chorale" ,
 "http://faclair.ac.uk/sources/Seotal" , "ciad-fhiacail" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciad-fhiacla" ,
 "http://faclair.ac.uk/sources/Seotal" , "ciad-fàth" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciad-fàth" ,
 "http://faclair.ac.uk/sources/Seotal" , "cile-uat" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cile-uat" ,
 "http://faclair.ac.uk/sources/Seotal" , "cileagram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cileagram" ,
 "http://faclair.ac.uk/sources/Seotal" , "cilemeatair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cilemeatair" ,
 "http://faclair.ac.uk/sources/Seotal" , "cinne-daonna" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cinne-daonna" ,
 "http://faclair.ac.uk/sources/Seotal" , "cinneadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cinnidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "cinnidheachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cinnidheachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "cinnteachas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cinnteachais" ,
 "http://faclair.ac.uk/sources/Seotal" , "ciombal" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciombail" ,
 "http://faclair.ac.uk/sources/Seotal" , "ciorram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciorraim" ,
 "http://faclair.ac.uk/sources/Seotal" , "ciùb" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciùb" ,
 "http://faclair.ac.uk/sources/Seotal" , "ciùbaid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ciùbaid(e)" ,
 "http://faclair.ac.uk/sources/Seotal" , "clabhacord" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clabhacord" ,
 "http://faclair.ac.uk/sources/Seotal" , "clach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cloiche" ,
 "http://faclair.ac.uk/sources/Seotal" , "clach atharrachail" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cloiche atharrachail" ,
 "http://faclair.ac.uk/sources/Seotal" , "clach ghrùideach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cloiche grùidich" ,
 "http://faclair.ac.uk/sources/Seotal" , "clach theinnteach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cloiche teinntich" ,
 "http://faclair.ac.uk/sources/Seotal" , "clach-meinnir" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cloich-meinnir" ,
 "http://faclair.ac.uk/sources/Seotal" , "clachair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clachair" ,
 "http://faclair.ac.uk/sources/Seotal" , "clachaireachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clachaireachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "cladach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cladaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "cladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cladha" ,
 "http://faclair.ac.uk/sources/Seotal" , "cladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "claidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clag-glainne" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "claig-glainne" ,
 "http://faclair.ac.uk/sources/Seotal" , "claigeann" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "claiginn" ,
 "http://faclair.ac.uk/sources/Seotal" , "claigeann-eòlas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "claigeann-eòlais" ,
 "http://faclair.ac.uk/sources/Seotal" , "clann" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cloinne" ,
 "http://faclair.ac.uk/sources/Seotal" , "claon-bhreith" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "claon-bhreith" ,
 "http://faclair.ac.uk/sources/Seotal" , "claonadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "claonaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clas" ,
 "http://faclair.ac.uk/sources/Seotal" , "cleachdadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cleachdaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "cleaf" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cleaf" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliabh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clèibh" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliath" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clèithe" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliath" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clèithe" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliath-dhuilleag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cliath-dhuilleig(e)" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliath-lorgaidh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clèithe-lorgaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliatha(i)ch" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cliathaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliog" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cliog" ,
 "http://faclair.ac.uk/sources/Seotal" , "cliop" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cliop" ,
 "http://faclair.ac.uk/sources/Seotal" , "clogaid" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clogaid" ,
 "http://faclair.ac.uk/sources/Seotal" , "cluaran" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cluarain" ,
 "http://faclair.ac.uk/sources/Seotal" , "cluas" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cluaise" ,
 "http://faclair.ac.uk/sources/Seotal" , "club" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "club" ,
 "http://faclair.ac.uk/sources/Seotal" , "cluicheadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cluicheadair" ,
 "http://faclair.ac.uk/sources/Seotal" , "cluicheadair Flash" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cluicheadair Flash" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàirneid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàirneid(e)" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-ama" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-ama" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-amais" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-amais" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-bhioran" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-bhioran" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-bìdh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-bìdh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-cearcaill" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-cearcaill" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-cholbhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-cholbhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-cluiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-cluiche" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-dhealbhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-dhealbhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-dèante" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-dhèante" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-fhiacail" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàr-fhiacla" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-innse" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-innse" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-iùil " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-iùil" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-leabhraichean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-leabhraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-notaireachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàr-notaireachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-sgrìobhaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-sgrìobhaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-shràcan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-shràcan" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-srutha" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàir-shrutha" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàrachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàrachaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàradh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàraidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàs" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clàs" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clò" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhualadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clò-bhualadair" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhualadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clò-bhualaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòimh-liath" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clòimhe-liath" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòraid" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clòraid" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòrain" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clòrain" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòrofail" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clòrofail" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòroplast" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "clòroplast" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cnàimhe" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cnàmha" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh-droma" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cnàimh-droma" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimheag-droma" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cnàimheig-droma" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàmh-bìdh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cnàimh-bìdh" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnò-dharaich" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cnò-daraich" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-aontar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-aontair" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-cheangal" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-cheangail" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-choltas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-choltais" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chomann" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chomainn" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chomharra" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chomharra" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chothromachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chuid" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuidead" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chuideid" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chur" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chur" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chòrdachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-chòrdachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-eòlaiche " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-eòlaiche" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhad nan tràth" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-fhad nan tràth" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhaireachdainn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-fhaireachdainn" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhuaimneachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-fhuaimneachaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhuaimneachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-fhuaimneachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ghnìomhair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-ghnìomhair" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ionannachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-ionannachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-labhairt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-labhairt" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leanailteas" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-leanailteis" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leasachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-leasachaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-là-breith" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-là-breith" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-mheas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-mheasa" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-phàirt" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-phàirt" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-rèiteachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-rèiteachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-sheirm" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-sheirm(e)" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-thional" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-thionail" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-thionndadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-thionndaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-thàthadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-thàthaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-èifeachd " , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-èifeachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-èifeachdair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-èifeachdair" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-òrdanaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "co-òrdanaiche" ,
 "http://faclair.ac.uk/sources/Seotal" , "cochlea" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cochlea" ,
 "http://faclair.ac.uk/sources/Seotal" , "cogadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "cogaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "coileanadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "coileanaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "coilltearachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "coilltearachd" ,
